idxSin;cov;incDate;decDate;cloDate;accYear;pay;eval
S00131098;TTG;2018-01-18;2018-01-21;2018-02-19;2018;0.0;0.0
S00131111;TTG;2018-01-18;2018-02-16;2018-03-13;2018;1108.17;1108.17
S00131129;TTG;2018-01-18;2018-01-18;2018-08-06;2018;1020.12;1020.12
S00131147;TTG;2018-01-18;2018-01-25;2018-03-06;2018;639.17;639.17
S00131159;TTG;2018-01-18;2018-01-22;2018-04-24;2018;879.1;879.1
S00131179;TTG;2018-01-18;2018-01-20;2018-03-21;2018;1420.06;1420.06
S00131197;TTG;2018-01-18;2018-01-18;2018-03-07;2018;347.19;347.19
S00131210;TTG;2018-01-18;2018-01-26;2018-06-26;2018;2834.29;2834.29
S00131224;TTG;2018-01-18;2018-01-18;2018-02-07;2018;733.22;733.22
S00131245;TTG;2018-01-19;2018-01-20;2018-03-04;2018;1071.32;1071.32
S00131255;TTG;2018-01-19;2018-01-20;2018-03-05;2018;8076.87;8076.87
S00131270;TTG;2018-01-19;2018-01-19;2018-03-13;2018;1111.44;1111.44
S00131284;TTG;2018-01-19;2018-03-28;2018-05-18;2018;1584.67;1584.67
S00131299;TTG;2018-01-19;2018-01-20;2018-02-01;2018;3689.11;3689.11
S00131319;TTG;2018-01-19;2018-01-19;2018-03-07;2018;3653.6;3653.6
S00131334;TTG;2018-01-19;2018-01-19;2018-04-08;2018;476.56;476.56
S00131353;TTG;2018-01-19;2018-01-19;2018-09-12;2018;1036.64;1036.64
S00131366;TTG;2018-01-19;2018-01-22;2018-02-05;2018;1981.37;1981.37
S00131384;TTG;2018-01-19;2018-01-19;2018-05-07;2018;1224.51;1224.51
S00131403;TTG;2018-01-19;2018-01-19;2018-02-08;2018;0.0;0.0
S00131421;TTG;2018-01-19;2018-01-20;2018-02-11;2018;5281.46;5281.46
S00131444;TTG;2018-01-19;2018-01-19;;2018;0.0;1600.0
S00131444;TTG;2018-01-19;2018-01-19;2019-05-10;2019;804.02;804.02
S00131460;TTG;2018-01-19;2018-01-20;2018-03-05;2018;2751.0;2751.0
S00131479;TTG;2018-01-19;2018-01-20;2018-03-17;2018;552.25;552.25
S00131495;TTG;2018-01-19;2018-01-26;2018-01-26;2018;0.0;0.0
S00131506;TTG;2018-01-19;2018-01-28;2018-05-14;2018;0.0;0.0
S00131516;TTG;2018-01-19;2018-01-19;2018-03-31;2018;1692.44;1692.44
S00131534;TTG;2018-01-19;2018-01-19;2018-02-10;2018;2451.45;2451.45
S00131549;TTG;2018-01-19;2018-01-20;2018-07-13;2018;0.0;0.0
S00131569;TTG;2018-01-19;2018-01-20;2018-02-07;2018;1299.55;1299.55
S00131584;TTG;2018-01-19;2018-01-21;2018-03-30;2018;1645.14;1645.14
S00131603;TTG;2018-01-20;2018-01-20;;2018;0.0;1600.0
S00131603;TTG;2018-01-20;2018-01-20;;2019;0.0;1600.0
S00131603;TTG;2018-01-20;2018-01-20;2020-04-01;2020;3043.39;3043.39
S00131623;TTG;2018-01-20;2018-01-20;2018-07-14;2018;0.0;0.0
S00131640;TTG;2018-01-20;2018-01-20;2018-02-09;2018;3442.32;3442.32
S00131656;TTG;2018-01-20;2018-01-21;2018-03-10;2018;0.0;0.0
S00131687;TTG;2018-01-20;2018-01-20;2018-01-27;2018;3433.25;3433.25
S00131704;TTG;2018-01-20;2018-01-22;2018-02-13;2018;836.29;836.29
S00131721;TTG;2018-01-20;2018-01-22;2018-01-30;2018;399.84;399.84
S00131731;TTG;2018-01-20;2018-01-21;2018-03-09;2018;307.69;307.69
S00131744;TTG;2018-01-20;2018-01-20;2018-01-20;2018;6922.89;6922.89
S00131762;TTG;2018-01-20;2018-01-24;2018-02-09;2018;3307.8;3307.8
S00131777;TTG;2018-01-21;2018-01-21;2018-02-27;2018;1640.6;1640.6
S00131794;TTG;2018-01-21;2018-01-21;2018-04-29;2018;2738.87;2738.87
S00131809;TTG;2018-01-21;2018-03-15;2018-04-11;2018;3435.22;3435.22
S00131822;TTG;2018-01-21;2018-01-23;2018-01-31;2018;764.54;764.54
S00131840;TTG;2018-01-21;2018-01-28;2018-04-13;2018;277.91;277.91
S00131858;TTG;2018-01-21;2018-01-21;2018-02-17;2018;11089.27;11089.27
S00131875;TTG;2018-01-21;2018-01-29;2018-08-01;2018;381.51;381.51
S00131894;TTG;2018-01-21;2018-01-22;2018-02-12;2018;0.0;0.0
S00131917;TTG;2018-01-21;2018-01-23;2018-07-12;2018;2799.42;2799.42
S00131932;TTG;2018-01-21;2018-03-05;2018-04-28;2018;342.35;342.35
S00131956;TTG;2018-01-21;2018-02-02;2018-06-22;2018;2149.83;2149.83
S00131972;TTG;2018-01-22;2018-01-22;2018-07-02;2018;1824.22;1824.22
S00131993;TTG;2018-01-22;2018-02-27;2018-03-12;2018;993.9;993.9
S00132014;TTG;2018-01-22;2018-01-25;2018-03-29;2018;205.0;205.0
S00132029;TTG;2018-01-22;2018-01-22;2018-02-18;2018;0.0;0.0
S00132045;TTG;2018-01-22;2018-02-05;2018-02-25;2018;473.52;473.52
S00132065;TTG;2018-01-22;2018-01-23;2018-07-01;2018;433.89;433.89
S00132080;TTG;2018-01-22;2018-01-22;2018-05-01;2018;1609.02;1609.02
S00132099;TTG;2018-01-22;2018-01-22;2018-03-28;2018;1977.1;1977.1
S00132121;TTG;2018-01-22;2018-01-22;2018-09-19;2018;2198.88;2198.88
S00132135;TTG;2018-01-22;2018-01-22;2018-02-12;2018;292.29;292.29
S00132154;TTG;2018-01-22;2018-03-10;2018-03-27;2018;3514.05;3514.05
S00132171;TTG;2018-01-22;2018-01-22;2018-02-12;2018;0.0;0.0
S00132189;TTG;2018-01-22;2018-01-23;2018-03-06;2018;4031.05;4031.05
S00132201;TTG;2018-01-22;2018-01-24;2018-02-14;2018;17996.51;17996.51
S00132226;TTG;2018-01-22;2018-01-23;2018-07-23;2018;4123.68;4123.68
S00132244;TTG;2018-01-23;2018-01-23;2018-02-03;2018;3911.45;3911.45
S00132257;TTG;2018-01-23;2018-01-26;2018-02-03;2018;205.0;205.0
S00132285;TTG;2018-01-23;2018-01-24;2018-06-26;2018;542.09;542.09
S00132301;TTG;2018-01-23;2018-01-23;2018-01-23;2018;2500.27;2500.27
S00132311;TTG;2018-01-23;2018-02-25;2018-03-08;2018;1449.51;1449.51
S00132326;TTG;2018-01-23;2018-01-24;;2018;0.0;1600.0
S00132326;TTG;2018-01-23;2018-01-24;2019-10-29;2019;4630.75;4630.75
S00132345;TTG;2018-01-23;2018-01-23;2018-01-23;2018;1332.23;1332.23
S00132360;TTG;2018-01-23;2018-01-23;2018-02-04;2018;1548.38;1548.38
S00132378;TTG;2018-01-23;2018-01-24;2018-02-22;2018;0.0;0.0
S00132408;TTG;2018-01-23;2018-01-24;2018-05-26;2018;0.0;0.0
S00132423;TTG;2018-01-23;2018-01-23;2018-08-21;2018;1328.35;1328.35
S00132446;TTG;2018-01-23;2018-01-23;2018-08-02;2018;1546.34;1546.34
S00132465;TTG;2018-01-23;2018-01-28;2018-01-28;2018;1363.9;1363.9
S00132482;TTG;2018-01-23;2018-02-08;2018-03-19;2018;1813.66;1813.66
S00132499;TTG;2018-01-23;2018-01-25;2018-05-22;2018;467.65;467.65
S00132520;TTG;2018-01-23;2018-01-24;2018-12-06;2018;1126.89;1126.89
S00132540;TTG;2018-01-23;2018-01-28;2018-02-13;2018;2713.58;2713.58
S00132557;TTG;2018-01-23;2018-01-25;2018-02-05;2018;1247.39;1247.39
S00132574;TTG;2018-01-23;2018-02-01;2018-07-15;2018;0.0;0.0
S00132589;TTG;2018-01-23;2018-01-27;2018-04-06;2018;681.19;681.19
S00132609;TTG;2018-01-23;2018-01-30;2018-02-10;2018;205.0;205.0
S00132618;TTG;2018-01-24;2018-01-26;2018-02-11;2018;14075.2;14075.2
S00132630;TTG;2018-01-24;2018-01-25;2018-06-10;2018;2778.21;2778.21
S00132640;TTG;2018-01-24;2018-01-25;2018-04-16;2018;964.91;964.91
S00132659;TTG;2018-01-24;2018-01-24;2018-03-18;2018;224.79;224.79
S00132676;TTG;2018-01-24;2018-01-26;2018-04-12;2018;253.17;253.17
S00132688;TTG;2018-01-24;2018-01-24;2018-02-27;2018;468.63;468.63
S00132697;TTG;2018-01-24;2018-04-03;2018-04-25;2018;6164.42;6164.42
S00132710;TTG;2018-01-24;2018-01-24;2018-04-19;2018;1117.87;1117.87
S00132722;TTG;2018-01-24;2018-01-24;2018-06-14;2018;2071.41;2071.41
S00132741;TTG;2018-01-24;2018-01-24;2018-02-10;2018;3685.75;3685.75
S00132754;TTG;2018-01-24;2018-01-24;2018-04-17;2018;28795.61;28795.61
S00132765;TTG;2018-01-24;2018-01-24;2018-04-08;2018;4083.25;4083.25
S00132776;TTG;2018-01-24;2018-01-25;2018-02-24;2018;3650.2;3650.2
S00132792;TTG;2018-01-24;2018-01-25;2018-09-06;2018;3778.41;3778.41
S00132807;TTG;2018-01-24;2018-01-25;2018-02-02;2018;921.65;921.65
S00132828;TTG;2018-01-24;2018-02-08;2018-03-15;2018;355.84;355.84
S00132843;TTG;2018-01-24;2018-01-24;2018-10-22;2018;13897.52;13897.52
S00132859;TTG;2018-01-24;2018-01-27;2018-06-03;2018;920.92;920.92
S00132879;TTG;2018-01-25;2018-01-25;2018-04-20;2018;2940.29;2940.29
S00132897;TTG;2018-01-25;2018-01-25;2018-05-11;2018;536.21;536.21
S00132913;TTG;2018-01-25;2018-01-25;2018-02-12;2018;0.0;0.0
S00132926;TTG;2018-01-25;2018-01-28;2018-02-05;2018;457.31;457.31
S00132943;TTG;2018-01-25;2018-04-26;2018-05-29;2018;1904.33;1904.33
S00132959;TTG;2018-01-25;2018-01-30;2018-01-30;2018;3088.17;3088.17
S00132981;TTG;2018-01-25;2018-01-25;2018-11-24;2018;852.64;852.64
S00132992;TTG;2018-01-25;2018-01-25;2018-06-10;2018;938.76;938.76
S00133004;TTG;2018-01-25;2018-01-27;2018-02-25;2018;1479.2;1479.2
S00133016;TTG;2018-01-25;2018-02-18;2018-03-10;2018;455.15;455.15
S00133032;TTG;2018-01-25;2018-01-25;2018-02-12;2018;7076.01;7076.01
S00133044;TTG;2018-01-25;2018-01-25;;2018;0.0;1600.0
S00133044;TTG;2018-01-25;2018-01-25;2019-03-17;2019;1507.81;1507.81
S00133067;TTG;2018-01-25;2018-01-25;2018-02-05;2018;9806.85;9806.85
S00133088;TTG;2018-01-26;2018-01-26;2018-05-07;2018;313.54;313.54
S00133104;TTG;2018-01-26;2018-01-27;2018-06-07;2018;1029.58;1029.58
S00133119;TTG;2018-01-26;2018-01-27;2018-02-11;2018;951.07;951.07
S00133133;TTG;2018-01-26;2018-02-20;2018-02-20;2018;2215.61;2215.61
S00133147;TTG;2018-01-26;2018-01-28;2018-05-14;2018;2195.59;2195.59
S00133170;TTG;2018-01-26;2018-01-27;2018-04-18;2018;1351.97;1351.97
S00133185;TTG;2018-01-26;2018-01-28;2018-02-04;2018;205.0;205.0
S00133198;TTG;2018-01-26;2018-01-26;2018-06-16;2018;245.04;245.04
S00133211;TTG;2018-01-26;2018-01-26;2018-02-12;2018;2207.22;2207.22
S00133225;TTG;2018-01-26;2018-01-31;2018-02-25;2018;0.0;0.0
S00133249;TTG;2018-01-26;2018-01-27;2018-02-04;2018;293.77;293.77
S00133270;TTG;2018-01-26;2018-01-26;2018-04-27;2018;2046.71;2046.71
S00133285;TTG;2018-01-26;2018-01-26;2018-07-11;2018;205.0;205.0
S00133300;TTG;2018-01-26;2018-01-29;2018-03-26;2018;1951.33;1951.33
S00133311;TTG;2018-01-26;2018-01-27;2018-08-17;2018;9723.9;9723.9
S00133321;TTG;2018-01-26;2018-02-01;2018-05-01;2018;1178.24;1178.24
S00133340;TTG;2018-01-26;2018-02-03;2018-03-30;2018;1145.97;1145.97
S00133353;TTG;2018-01-26;2018-01-30;2018-03-24;2018;3730.35;3730.35
S00133376;TTG;2018-01-26;2018-01-26;2018-02-19;2018;0.0;0.0
S00133396;TTG;2018-01-27;2018-01-29;2018-06-25;2018;4585.52;4585.52
S00133418;TTG;2018-01-27;2018-02-01;2018-03-27;2018;3329.31;3329.31
S00133432;TTG;2018-01-27;2021-12-29;;2021;0.0;1600.0
S00133432;TTG;2018-01-27;2021-12-29;;2022;0.0;1600.0
S00133451;TTG;2018-01-27;2018-02-10;2018-04-06;2018;1596.34;1596.34
S00133469;TTG;2018-01-27;2018-01-27;2018-06-26;2018;2969.48;2969.48
S00133487;TTG;2018-01-27;2018-01-27;2018-02-05;2018;0.0;0.0
S00133501;TTG;2018-01-27;2018-01-27;2018-03-13;2018;288.15;288.15
S00133525;TTG;2018-01-27;2018-01-27;2018-02-06;2018;4050.15;4050.15
S00133538;TTG;2018-01-27;2018-01-31;2018-04-13;2018;1770.14;1770.14
S00133552;TTG;2018-01-27;2018-01-27;2018-04-12;2018;3274.12;3274.12
S00133565;TTG;2018-01-27;2018-01-28;2018-03-06;2018;7651.61;7651.61
S00133583;TTG;2018-01-27;2018-01-27;2018-02-03;2018;6117.36;6117.36
S00133601;TTG;2018-01-27;2018-01-27;;2018;0.0;1600.0
S00133601;TTG;2018-01-27;2018-01-27;2019-09-02;2019;0.0;0.0
S00133610;TTG;2018-01-27;2018-01-28;2018-02-14;2018;2365.49;2365.49
S00133634;TTG;2018-01-27;2018-02-07;2018-08-04;2018;2078.04;2078.04
S00133655;TTG;2018-01-27;2018-01-27;2018-03-22;2018;394.08;394.08
S00133673;TTG;2018-01-28;2018-01-28;2018-03-27;2018;1425.74;1425.74
S00133692;TTG;2018-01-28;2018-02-21;2018-02-21;2018;993.2;993.2
S00133713;TTG;2018-01-28;2018-01-28;2018-03-28;2018;1039.41;1039.41
S00133731;TTG;2018-01-28;2018-01-28;2018-03-02;2018;11040.33;11040.33
S00133745;TTG;2018-01-28;2018-01-28;2018-04-30;2018;2198.29;2198.29
S00133765;TTG;2018-01-28;2018-01-28;2018-02-15;2018;0.0;0.0
S00133785;TTG;2018-01-28;2018-01-31;2018-03-30;2018;2755.21;2755.21
S00133803;TTG;2018-01-28;2018-01-28;2018-04-03;2018;0.0;0.0
S00133820;TTG;2018-01-28;2018-01-30;;2018;0.0;1600.0
S00133820;TTG;2018-01-28;2018-01-30;2019-03-22;2019;5704.52;5704.52
S00133836;TTG;2018-01-28;2018-01-30;2018-01-30;2018;0.0;0.0
S00133850;TTG;2018-01-28;2018-01-31;2018-03-16;2018;11724.5;11724.5
S00133868;TTG;2018-01-28;2018-01-28;2018-03-10;2018;2350.65;2350.65
S00133888;TTG;2018-01-28;2018-01-28;2018-03-05;2018;0.0;0.0
S00133902;TTG;2018-01-29;2018-01-29;2018-02-22;2018;2161.23;2161.23
S00133920;TTG;2018-01-29;2018-02-23;2018-04-16;2018;2078.24;2078.24
S00133930;TTG;2018-01-29;2018-02-03;2018-02-23;2018;1138.6;1138.6
S00133945;TTG;2018-01-29;2018-01-30;2018-03-09;2018;9340.09;9340.09
S00133969;TTG;2018-01-29;2018-01-29;2018-03-18;2018;700.15;700.15
S00133984;TTG;2018-01-29;2018-01-31;2018-04-06;2018;1421.55;1421.55
S00134002;TTG;2018-01-29;2018-01-30;2018-02-06;2018;3175.57;3175.57
S00134025;TTG;2018-01-29;2018-01-29;2018-02-07;2018;6026.82;6026.82
S00134043;TTG;2018-01-29;2018-01-29;2018-03-20;2018;4388.98;4388.98
S00134060;TTG;2018-01-29;2018-03-01;2018-03-01;2018;406.75;406.75
S00134078;TTG;2018-01-29;2018-02-02;2018-03-01;2018;0.0;0.0
S00134094;TTG;2018-01-29;2018-01-30;2018-03-20;2018;7960.05;7960.05
S00134109;TTG;2018-01-29;2018-02-07;2018-07-23;2018;1488.51;1488.51
S00134125;TTG;2018-01-29;2018-01-30;2018-05-20;2018;1037.53;1037.53
S00134148;TTG;2018-01-30;2018-01-30;2018-02-13;2018;0.0;0.0
S00134166;TTG;2018-01-30;2018-02-21;2018-03-30;2018;11858.17;11858.17
S00134187;TTG;2018-01-30;2018-02-01;2018-02-28;2018;0.0;0.0
S00134204;TTG;2018-01-30;2018-01-30;2018-03-01;2018;1848.52;1848.52
S00134217;TTG;2018-01-30;2018-01-30;2018-05-30;2018;1265.44;1265.44
S00134241;TTG;2018-01-30;2018-02-03;2018-04-26;2018;2855.59;2855.59
S00134257;TTG;2018-01-30;2018-01-30;2018-02-25;2018;829.61;829.61
S00134279;TTG;2018-01-30;2018-01-31;2018-03-07;2018;13808.03;13808.03
S00134288;TTG;2018-01-30;2018-01-30;2018-02-15;2018;5022.76;5022.76
S00134306;TTG;2018-01-30;2018-01-31;2018-04-28;2018;1066.73;1066.73
S00134319;TTG;2018-01-30;2018-02-01;2018-05-17;2018;1099.54;1099.54
S00134340;TTG;2018-01-30;2018-01-31;2018-03-20;2018;1301.22;1301.22
S00134361;TTG;2018-01-30;2018-01-31;2018-08-15;2018;928.5;928.5
S00134372;TTG;2018-01-30;2018-01-30;2018-01-30;2018;205.0;205.0
S00134385;TTG;2018-01-30;2018-02-17;;2018;0.0;1600.0
S00134385;TTG;2018-01-30;2018-02-17;;2019;0.0;1600.0
S00134385;TTG;2018-01-30;2018-02-17;;2020;0.0;1600.0
S00134385;TTG;2018-01-30;2018-02-17;2021-12-18;2021;2419.52;2419.52
S00134398;TTG;2018-01-30;2018-02-06;2018-09-04;2018;917.5;917.5
S00134411;TTG;2018-01-30;2018-01-30;2018-03-22;2018;2524.03;2524.03
S00134424;TTG;2018-01-30;2018-01-30;2018-03-18;2018;1851.78;1851.78
S00134453;TTG;2018-01-30;2018-01-31;2018-09-30;2018;0.0;0.0
S00134475;TTG;2018-01-30;2018-02-01;2018-06-15;2018;5205.88;5205.88
S00134486;TTG;2018-01-30;2018-02-03;2018-05-15;2018;217.19;217.19
S00134505;TTG;2018-01-30;2018-02-01;2018-06-04;2018;971.51;971.51
S00134527;TTG;2018-01-30;2018-02-03;;2018;0.0;1600.0
S00134527;TTG;2018-01-30;2018-02-03;2019-10-06;2019;4871.61;4871.61
S00134542;TTG;2018-01-31;2018-02-03;2018-08-05;2018;1480.78;1480.78
S00134556;TTG;2018-01-31;2018-02-01;2018-07-24;2018;1673.36;1673.36
S00134571;TTG;2018-01-31;2018-02-01;2018-09-06;2018;1040.04;1040.04
S00134591;TTG;2018-01-31;2018-02-02;2018-06-10;2018;203.02;203.02
S00134607;TTG;2018-01-31;2018-02-27;2018-04-09;2018;6171.15;6171.15
S00134629;TTG;2018-01-31;2018-01-31;2018-03-23;2018;5453.17;5453.17
S00134645;TTG;2018-01-31;2018-02-04;2018-02-11;2018;4265.17;4265.17
S00134657;TTG;2018-01-31;2018-02-03;2018-04-14;2018;907.81;907.81
S00134675;TTG;2018-01-31;2018-01-31;2018-02-19;2018;4066.1;4066.1
S00134697;TTG;2018-01-31;2018-02-03;2018-02-22;2018;2817.33;2817.33
S00134718;TTG;2018-01-31;2018-02-02;2018-02-11;2018;3156.82;3156.82
S00134737;TTG;2018-01-31;2018-02-01;2018-06-03;2018;1542.89;1542.89
S00134757;TTG;2018-01-31;2018-02-02;;2018;0.0;1600.0
S00134757;TTG;2018-01-31;2018-02-02;2019-04-12;2019;0.0;0.0
S00134777;TTG;2018-01-31;2018-01-31;2018-10-10;2018;1720.62;1720.62
S00134795;TTG;2018-01-31;2018-02-17;2018-05-13;2018;2947.26;2947.26
S00134813;TTG;2018-01-31;2018-01-31;2018-04-05;2018;19120.52;19120.52
S00134833;TTG;2018-01-31;2018-01-31;2018-02-24;2018;602.19;602.19
S00134853;TTG;2018-01-31;2018-01-31;2018-02-15;2018;3750.12;3750.12
S00134871;TTG;2018-01-31;2018-02-01;2018-04-24;2018;483.2;483.2
S00134895;TTG;2018-01-31;2018-01-31;2018-03-09;2018;522.68;522.68
S00134917;TTG;2018-01-31;2018-02-02;2018-02-28;2018;4187.09;4187.09
S00134936;TTG;2018-02-01;2018-08-14;2018-08-27;2018;559.85;559.85
S00134955;TTG;2018-02-01;2018-02-03;2018-02-27;2018;3827.56;3827.56
S00134975;TTG;2018-02-01;2018-02-07;2018-03-18;2018;1638.76;1638.76
S00134985;TTG;2018-02-01;2018-02-01;2018-10-19;2018;205.0;205.0
S00135007;TTG;2018-02-01;2018-02-02;2018-02-10;2018;3289.9;3289.9
S00135024;TTG;2018-02-01;2018-02-05;2018-07-03;2018;0.0;0.0
S00135044;TTG;2018-02-01;2018-02-01;2018-05-28;2018;6760.32;6760.32
S00135057;TTG;2018-02-01;2018-03-01;2018-03-22;2018;3174.76;3174.76
S00135067;TTG;2018-02-01;2018-02-02;2018-04-17;2018;2259.19;2259.19
S00135083;TTG;2018-02-01;2018-02-03;2018-05-21;2018;0.0;0.0
S00135099;TTG;2018-02-01;2018-02-01;2018-03-02;2018;2189.43;2189.43
S00135118;TTG;2018-02-01;2018-02-04;2018-02-13;2018;2701.26;2701.26
S00135131;TTG;2018-02-01;2018-02-02;2018-05-03;2018;0.0;0.0
S00135151;TTG;2018-02-01;2018-02-03;2018-02-23;2018;1302.51;1302.51
S00135174;TTG;2018-02-01;2018-02-01;2018-02-24;2018;3662.41;3662.41
S00135197;TTG;2018-02-01;2018-02-04;2018-02-18;2018;6958.28;6958.28
S00135206;TTG;2018-02-01;2018-02-03;2018-03-03;2018;0.0;0.0
S00135224;TTG;2018-02-01;2018-02-01;2018-05-31;2018;5773.77;5773.77
S00135241;TTG;2018-02-02;2018-02-10;2018-02-18;2018;1370.35;1370.35
S00135262;TTG;2018-02-02;2018-02-02;2018-02-16;2018;906.99;906.99
S00135281;TTG;2018-02-02;2018-02-03;2018-03-05;2018;0.0;0.0
S00135290;TTG;2018-02-02;2018-02-05;2018-05-04;2018;0.0;0.0
S00135299;TTG;2018-02-02;2018-02-03;2018-03-02;2018;205.0;205.0
S00135318;TTG;2018-02-02;2018-02-05;2018-02-27;2018;3966.29;3966.29
S00135340;TTG;2018-02-02;2018-02-05;2018-03-22;2018;9870.82;9870.82
S00135354;TTG;2018-02-02;2018-02-02;;2018;0.0;1600.0
S00135354;TTG;2018-02-02;2018-02-02;2019-01-29;2019;2325.48;2325.48
S00135370;TTG;2018-02-02;2018-02-05;2018-08-06;2018;909.42;909.42
S00135387;TTG;2018-02-02;2018-02-07;2018-03-03;2018;6919.79;6919.79
S00135398;TTG;2018-02-02;2018-02-04;2018-05-29;2018;1172.79;1172.79
S00135418;TTG;2018-02-02;2018-02-02;2018-03-09;2018;1804.25;1804.25
S00135435;TTG;2018-02-02;2018-02-02;2018-03-08;2018;24528.6;24528.6
S00135450;TTG;2018-02-02;2018-02-02;2018-04-20;2018;753.14;753.14
S00135463;TTG;2018-02-02;2018-02-03;2018-02-11;2018;0.0;0.0
S00135477;TTG;2018-02-02;2018-02-03;2018-10-29;2018;205.0;205.0
S00135485;TTG;2018-02-02;2018-02-09;2018-03-01;2018;1170.69;1170.69
S00135514;TTG;2018-02-02;2018-02-09;;2018;0.0;1600.0
S00135514;TTG;2018-02-02;2018-02-09;2019-04-28;2019;191.16;191.16
S00135540;TTG;2018-02-02;2018-02-04;2018-04-01;2018;850.19;850.19
S00135546;TTG;2018-02-03;2018-02-03;2018-02-24;2018;1263.3;1263.3
S00135558;TTG;2018-02-03;2018-02-05;2018-02-23;2018;1509.0;1509.0
S00135573;TTG;2018-02-03;2018-02-06;2018-04-26;2018;288.81;288.81
S00135591;TTG;2018-02-03;2018-02-05;2018-03-30;2018;347.15;347.15
S00135614;TTG;2018-02-03;2018-02-08;2018-06-01;2018;1092.0;1092.0
S00135633;TTG;2018-02-03;2018-02-03;2018-10-12;2018;1582.03;1582.03
S00135662;TTG;2018-02-03;2018-02-03;2018-03-02;2018;205.0;205.0
S00135684;TTG;2018-02-03;2018-02-03;2018-08-01;2018;0.0;0.0
S00135701;TTG;2018-02-03;2018-02-23;2018-03-28;2018;4778.4;4778.4
S00135721;TTG;2018-02-03;2018-02-06;2018-06-18;2018;199.53;199.53
S00135729;TTG;2018-02-03;2018-02-04;2018-09-01;2018;2315.03;2315.03
S00135754;TTG;2018-02-03;2018-02-12;2018-06-01;2018;753.01;753.01
S00135768;TTG;2018-02-03;2018-02-03;2018-04-10;2018;1596.26;1596.26
S00135791;TTG;2018-02-03;2018-02-24;2018-04-07;2018;2370.48;2370.48
S00135807;TTG;2018-02-03;2018-02-03;2018-04-05;2018;305.19;305.19
S00135820;TTG;2018-02-03;2018-02-03;2018-02-03;2018;3699.98;3699.98
S00135831;TTG;2018-02-03;2018-02-16;2018-03-17;2018;727.81;727.81
S00135846;TTG;2018-02-03;2018-02-05;2018-04-09;2018;829.49;829.49
S00135865;TTG;2018-02-03;2018-02-04;2018-07-21;2018;3284.63;3284.63
S00135882;TTG;2018-02-04;2018-02-16;2018-11-19;2018;1711.46;1711.46
S00135901;TTG;2018-02-04;2018-02-04;2018-10-06;2018;205.0;205.0
S00135916;TTG;2018-02-04;2018-02-13;2018-04-17;2018;425.28;425.28
S00135925;TTG;2018-02-04;2018-02-06;2018-02-22;2018;11324.86;11324.86
S00135941;TTG;2018-02-04;2018-02-07;2018-03-05;2018;2269.32;2269.32
S00135957;TTG;2018-02-04;2018-02-04;2018-03-20;2018;9320.77;9320.77
S00135976;TTG;2018-02-04;2018-02-10;2018-05-28;2018;24236.32;24236.32
S00135989;TTG;2018-02-04;2018-02-09;2018-03-18;2018;1966.48;1966.48
S00136011;TTG;2018-02-04;2018-02-04;2018-03-16;2018;0.0;0.0
S00136032;TTG;2018-02-04;2018-02-05;2018-02-15;2018;7364.4;7364.4
S00136045;TTG;2018-02-04;2018-02-08;2018-04-20;2018;483.85;483.85
S00136063;TTG;2018-02-04;2018-02-06;2018-03-19;2018;2765.48;2765.48
S00136075;TTG;2018-02-04;2018-02-21;2018-03-04;2018;778.12;778.12
S00136094;TTG;2018-02-04;2018-02-04;2018-03-30;2018;2433.55;2433.55
S00136116;TTG;2018-02-04;2018-02-08;2018-07-09;2018;9382.41;9382.41
S00136135;TTG;2018-02-05;2018-02-14;2018-10-07;2018;0.0;0.0
S00136153;TTG;2018-02-05;2018-02-05;;2018;0.0;1600.0
S00136153;TTG;2018-02-05;2018-02-05;2019-06-10;2019;9228.71;9228.71
S00136163;TTG;2018-02-05;2018-02-05;2018-04-29;2018;2513.85;2513.85
S00136176;TTG;2018-02-05;2018-02-06;2018-02-15;2018;1761.8;1761.8
S00136194;TTG;2018-02-05;2018-02-05;2018-07-19;2018;727.75;727.75
S00136211;TTG;2018-02-05;2018-02-09;2018-02-09;2018;1309.55;1309.55
S00136231;TTG;2018-02-05;2018-02-07;2018-03-05;2018;5474.51;5474.51
S00136244;TTG;2018-02-05;2018-02-14;2018-03-19;2018;3214.62;3214.62
S00136254;TTG;2018-02-05;2018-02-05;2018-03-01;2018;0.0;0.0
S00136279;TTG;2018-02-05;2018-02-17;2018-04-28;2018;3225.66;3225.66
S00136296;TTG;2018-02-05;2018-02-05;2018-03-02;2018;2517.67;2517.67
S00136305;TTG;2018-02-05;2018-02-05;2018-07-30;2018;0.0;0.0
S00136326;TTG;2018-02-05;2018-02-28;2018-03-16;2018;255.68;255.68
S00136340;TTG;2018-02-05;2018-02-14;2018-02-14;2018;3929.07;3929.07
S00136355;TTG;2018-02-05;2018-02-06;2018-05-04;2018;11064.0;11064.0
S00136375;TTG;2018-02-05;2018-02-05;2018-08-27;2018;0.0;0.0
S00136390;TTG;2018-02-05;2018-02-05;2018-06-24;2018;16704.81;16704.81
S00136399;TTG;2018-02-05;2018-02-05;2018-04-01;2018;2678.79;2678.79
S00136423;TTG;2018-02-05;2018-02-20;2018-03-16;2018;991.6;991.6
S00136439;TTG;2018-02-05;2018-02-20;2018-03-14;2018;742.45;742.45
S00136462;TTG;2018-02-05;2018-02-06;2018-03-07;2018;3546.23;3546.23
